id,org_name,branch,level_1_code,level_1_value,level_2_code,level_2_value,level_3_code,level_3_value,parent_org_id,parent_org_name,top_org_id,top_org_name,province_code,city_code,district_code,create_time,enabled,address
C1010233008287,中国工商银行股份有限公司宁波胜利桥支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,宁波市镇海区招宝山街道城河西路74号、76号、78号
C1010233008298,中国工商银行股份有限公司宁波镇海西门支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,浙江省宁波市镇海区聪园路290号
C1010233008301,中国工商银行股份有限公司宁波镇海电厂支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,宁波市镇海区蛟川街道镇宁东路43、45号
C1010233008312,中国工商银行股份有限公司宁波镇海骆驼支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,宁波市镇海区骆驼街道慈海北路2、6、8、10、12号
C1010233008323,中国工商银行股份有限公司宁波港区支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,宁波市北仑区明州路299号
C1010233008334,中国工商银行股份有限公司宁波万科城支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,浙江省宁波市镇海区庄市街道同心路20、22、26号
C1010233008345,中国工商银行股份有限公司宁波镇海开发区支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007516,中国工商银行股份有限公司宁波镇海支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,浙江省宁波市镇海区蛟川街道临江小区临江路8号
C1010233008378,中国工商银行股份有限公司宁波丰收支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007538,中国工商银行股份有限公司宁波石化支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,宁波市镇海炼化丰收路与康乐路交叉口
C1010233008389,中国工商银行股份有限公司宁波庄市支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007538,中国工商银行股份有限公司宁波石化支行,A1000133016279,中国人民银行北仑支行,330000,330200,330211,2010/1/1,正常,浙江省宁波市镇海区庄市街道兆龙路147号
C1010233008390,中国工商银行股份有限公司宁波大碶支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,宁波市北仑区大碶镇坝头路588号
C1010233008403,中国工商银行股份有限公司宁波柴桥支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,北仑区柴桥街道薪桥北路324－342号
C1010233008414,中国工商银行股份有限公司宁波兴港支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,宁波市北仑区新碶四明山路778号
C1010233008425,中国工商银行股份有限公司宁波梅山保税港区支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,宁波市北仑区梅山保税港区成海路9号（梅山大酒店）1幢3-101室
C1010233008436,中国工商银行股份有限公司宁波新碶支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,浙江省宁波市北仑黄山路99-101号，新大路611号
C1010233008447,中国工商银行股份有限公司宁波坝头支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,浙江省宁波市北仑区大碶镇坝头南路7号、323号、325号、327号
C1010233008458,中国工商银行股份有限公司宁波华山支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,北仑区新碶华山路323-329号(单号)
C1010233008469,中国工商银行股份有限公司宁波开发区红联支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007527,中国工商银行股份有限公司宁波北仑分行,A1000133016279,中国人民银行北仑支行,330000,330200,330206,2010/1/1,正常,浙江省宁波市北仑区宁波市北仑区红联渡口路172号
C1010233008470,中国工商银行股份有限公司慈溪观城支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市观海卫镇卫南村华顺大厦（1-1）一层、（1-2）
C1010233008481,中国工商银行股份有限公司慈溪周巷支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市周巷镇蔡家塘头村兴业南路（蓝宝大厦）
C1010233008492,中国工商银行股份有限公司慈溪掌起支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市掌起镇新大街口
C1010233008506,中国工商银行股份有限公司慈溪电力支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市浒山镇三北大街318号
C1010233008517,中国工商银行股份有限公司慈溪城建支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,浙江省慈溪市浒山街道孙塘南路慈甬路229号
C1010233008528,中国工商银行股份有限公司慈溪万金支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市浒山街道南二环中路307-317号（枫华富地花园）
C1010233008539,中国工商银行股份有限公司慈溪附海支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007685,中国工商银行股份有限公司宁波杭州湾新区支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,浙江省慈溪市附海镇南圆村(附海镇观附公路与新塘路交叉口)
C1010233008540,中国工商银行股份有限公司慈溪崇寿支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007685,中国工商银行股份有限公司宁波杭州湾新区支行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市崇寿镇永清北路209号-213号，新兴东街2号-6号
C1010233008562,中国工商银行股份有限公司慈溪大通支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,浙江省慈溪市浒山街道大通花园24号楼店1＃（一层）
C1010233008573,中国工商银行股份有限公司慈溪浒山支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,慈溪市浒山街道水门路67号
C1010233008584,中国工商银行股份有限公司慈溪虞波支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,浙江省慈溪市浒山街道南二环东路999号
C1010233008595,中国工商银行股份有限公司慈溪城东支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007550,中国工商银行股份有限公司慈溪分行,A1000133000660,中国人民银行慈溪市支行,330000,330200,330282,2010/1/1,正常,浙江省慈溪市浒山街道青少年宫路4号楼转角
C1010233008608,中国工商银行股份有限公司余姚江南支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,余姚市城区南雷路248号、余姚市城区四明广场3幢204
C1010233008619,中国工商银行股份有限公司余姚城北支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市子陵路57号
C1010233008620,中国工商银行股份有限公司余姚塑料城支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,余姚市新建北路338-344号
C1010233008631,中国工商银行股份有限公司余姚城建支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市巍星路124号
C1010233008642,中国工商银行股份有限公司余姚马渚支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市马渚镇四季堰路11号
C1010233008653,中国工商银行股份有限公司余姚陆埠支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市陆埠镇大街14号
C1010233008664,中国工商银行股份有限公司余姚城西支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市阳明西路280-9号
C1010233008675,中国工商银行股份有限公司余姚凤山支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,余姚市东旱门北路167-171号
C1010233008686,中国工商银行股份有限公司余姚广电支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,余姚市世南西路140-144号
C1010233008697,中国工商银行股份有限公司余姚姚北支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,余姚市低塘镇南路12号(1-5)
C1010233008700,中国工商银行股份有限公司余姚南园支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市世南东路112号
C1010233008722,中国工商银行股份有限公司余姚大江南支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007549,中国工商银行股份有限公司余姚分行,A1000133000658,中国人民银行余姚市支行,330000,330200,330281,2010/1/1,正常,浙江省余姚市大黄桥南路207号
C1010233008733,中国工商银行股份有限公司奉化溪口支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007561,中国工商银行股份有限公司奉化支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2010/1/1,正常,奉化市溪口镇中兴西路46号
C1010233008744,中国工商银行股份有限公司奉化中山支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007561,中国工商银行股份有限公司奉化支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2010/1/1,正常,奉化市中山路7号
C1010233008766,中国工商银行股份有限公司奉化新丰支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007561,中国工商银行股份有限公司奉化支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2010/1/1,正常,奉化市义门路62号
C1010233008777,中国工商银行股份有限公司奉化大桥支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007561,中国工商银行股份有限公司奉化支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2010/1/1,正常,奉化市桥东岸路135、136、137号商场01
C1010233008788,中国工商银行股份有限公司奉化大成支行,分支机构,C,银行业存款类金融机构,1,银行,102,中国工商银行,C1010233007561,中国工商银行股份有限公司奉化支行,A1000133000672,中国人民银行奉化市支行,330000,330200,330283,2010/1/1,正常,奉化市大成路226号
